Backends;URL;Timestamp;Response Time (ms);HTTP Code;Reason;Valid;Body Size (bytes)
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750391401.462939;206.91;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750391401.462939;669.55;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750391401.462939;238.45;200;OK;True;311375
vito;https://openeo.vito.be/openeo/collections;1750391401.462939;195.12;200;OK;True;184656
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750391401.462939;1141.69;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750391401.462939;656.55;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750391401.462939;836.05;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750391401.462939;93.3;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750391401.462939;144.29;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750392001.433632;233.52;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750392001.433632;286.53;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750392001.433632;111.11;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750392001.433632;90.89;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750392001.433632;197.38;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750392001.433632;222.1;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750392001.433632;132.39;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750392001.433632;89.1;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750392001.433632;82.83;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750392001.433632;330.38;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750392001.433632;200.9;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750392001.433632;663.83;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750392001.433632;139.26;200;OK;True;3469
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750392001.433632;202.96;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750392001.433632;211.11;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750392001.433632;132.08;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750392001.433632;169.57;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750392001.433632;97.71;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750392001.433632;1434.23;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750392001.433632;410.47;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750392001.433632;239.25;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750392001.433632;413.35;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750392001.433632;773.76;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750392001.433632;472.71;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750392001.433632;189.27;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750392001.433632;160.66;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750392001.433632;157.59;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750392001.433632;272.55;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750392001.433632;619.95;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750392001.433632;208.16;200;OK;True;311375
vito;https://openeo.vito.be/openeo/collections;1750392001.433632;170.16;200;OK;True;184656
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750392001.433632;1758.9;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750392001.433632;582.83;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750392001.433632;285.84;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750392001.433632;86.29;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750392001.433632;143.18;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750392601.83913;223.69;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750392601.83913;346.06;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750392601.83913;118.35;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750392601.83913;116.56;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750392601.83913;208.84;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750392601.83913;200.82;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750392601.83913;130.73;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750392601.83913;95.95;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750392601.83913;82.69;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750392601.83913;197.7;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750392601.83913;203.77;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750392601.83913;89.02;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750392601.83913;160.91;200;OK;True;3469
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750392601.83913;187.55;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750392601.83913;208.34;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750392601.83913;128.37;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750392601.83913;136.29;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750392601.83913;91.4;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750392601.83913;1341.1;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750392601.83913;410.74;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750392601.83913;190.95;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750392601.83913;342.08;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750392601.83913;668.84;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750392601.83913;481.86;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750392601.83913;204.48;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750392601.83913;178.38;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750392601.83913;147.56;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750392601.83913;226.61;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750392601.83913;440.82;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750392601.83913;262.27;200;OK;True;311375
vito;https://openeo.vito.be/openeo/collections;1750392601.83913;173.11;200;OK;True;184656
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750392601.83913;954.35;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750392601.83913;607.84;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750392601.83913;1401.51;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750392601.83913;86.75;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750392601.83913;120.93;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750393201.461014;202.15;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750393201.461014;213.75;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750393201.461014;104.28;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750393201.461014;91.95;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750393201.461014;221.98;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750393201.461014;223.95;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750393201.461014;140.22;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750393201.461014;104.33;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750393201.461014;91.44;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750393201.461014;214.91;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750393201.461014;204.75;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750393201.461014;120.34;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750393201.461014;146.43;200;OK;True;3469
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750393201.461014;161.71;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750393201.461014;223.21;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750393201.461014;137.39;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750393201.461014;125.25;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750393201.461014;97.15;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750393201.461014;1444.58;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750393201.461014;436.22;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750393201.461014;264.06;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750393201.461014;306.71;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750393201.461014;670.16;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750393201.461014;466.58;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750393201.461014;186.75;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750393201.461014;188.4;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750393201.461014;173.48;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750393201.461014;225.01;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750393201.461014;446.92;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750393201.461014;173.5;200;OK;True;311375
vito;https://openeo.vito.be/openeo/collections;1750393201.461014;278.62;200;OK;True;184656
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750393201.461014;1404.99;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750393201.461014;609.45;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750393201.461014;343.84;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750393201.461014;88.87;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750393201.461014;115.26;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750393801.55919;234.37;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750393801.55919;211.86;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750393801.55919;105.67;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750393801.55919;113.56;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750393801.55919;203.78;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750393801.55919;213.77;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750393801.55919;141.87;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750393801.55919;112.29;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750393801.55919;93.32;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750393801.55919;210.13;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750393801.55919;208.23;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750393801.55919;119.06;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750393801.55919;145.14;200;OK;True;3469
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750393801.55919;191.76;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750393801.55919;216.02;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750393801.55919;137.68;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750393801.55919;176.6;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750393801.55919;98.5;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750393801.55919;1002.69;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750393801.55919;422.29;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750393801.55919;346.06;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750393801.55919;319.02;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750393801.55919;765.99;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750393801.55919;473.58;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750393801.55919;206.71;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750393801.55919;138.05;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750393801.55919;145.61;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750393801.55919;225.67;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750393801.55919;521.1;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750393801.55919;163.62;200;OK;True;311375
vito;https://openeo.vito.be/openeo/collections;1750393801.55919;1197.44;200;OK;True;184656
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750393801.55919;1402.2;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750393801.55919;612.55;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750393801.55919;1851.4;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750393801.55919;114.78;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750393801.55919;106.92;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750394401.958178;246.0;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750394401.958178;308.75;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750394401.958178;107.24;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750394401.958178;91.59;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750394401.958178;213.82;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750394401.958178;226.6;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750394401.958178;131.61;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750394401.958178;115.51;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750394401.958178;74.17;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750394401.958178;210.02;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750394401.958178;200.72;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750394401.958178;705.99;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750394401.958178;145.53;200;OK;True;3469
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750394401.958178;196.91;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750394401.958178;221.01;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750394401.958178;147.78;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750394401.958178;147.89;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750394401.958178;92.05;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750394401.958178;779.97;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750394401.958178;429.19;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750394401.958178;135.08;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750394401.958178;397.01;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750394401.958178;754.89;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750394401.958178;465.6;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750394401.958178;188.19;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750394401.958178;163.41;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750394401.958178;148.5;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750394401.958178;179.69;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750394401.958178;455.37;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750394401.958178;198.37;200;OK;True;311375
vito;https://openeo.vito.be/openeo/collections;1750394401.958178;216.02;200;OK;True;184656
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750394401.958178;1335.5;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750394401.958178;571.38;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750394401.958178;492.82;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750394401.958178;88.37;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750394401.958178;112.69;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750395002.114403;209.81;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750395002.114403;217.34;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750395002.114403;106.95;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750395002.114403;96.61;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750395002.114403;198.25;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750395002.114403;217.93;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750395002.114403;198.45;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750395002.114403;142.96;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750395002.114403;107.04;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750395002.114403;229.52;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750395002.114403;201.4;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750395002.114403;120.71;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750395002.114403;154.92;200;OK;True;3469
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750395002.114403;198.82;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750395002.114403;213.32;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750395002.114403;138.52;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750395002.114403;128.69;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750395002.114403;97.22;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750395002.114403;1353.18;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750395002.114403;441.5;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750395002.114403;351.54;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750395002.114403;601.84;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750395002.114403;808.86;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750395002.114403;474.15;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750395002.114403;216.48;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750395002.114403;162.41;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750395002.114403;151.25;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750395002.114403;242.85;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750395002.114403;513.82;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750395002.114403;173.88;200;OK;True;311375
vito;https://openeo.vito.be/openeo/collections;1750395002.114403;174.82;200;OK;True;184656
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750395002.114403;1939.4;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750395002.114403;604.72;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750395002.114403;967.88;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750395002.114403;86.51;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750395002.114403;113.91;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750395601.878801;244.34;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750395601.878801;227.88;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750395601.878801;135.02;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750395601.878801;125.62;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750395601.878801;912.28;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750395601.878801;225.82;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750395601.878801;151.27;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750395601.878801;141.83;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750395601.878801;75.64;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750395601.878801;206.16;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750395601.878801;204.99;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750395601.878801;717.85;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750395601.878801;139.41;200;OK;True;3469
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750395601.878801;204.59;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750395601.878801;180.33;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750395601.878801;146.18;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750395601.878801;115.34;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750395601.878801;101.45;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750395601.878801;772.91;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750395601.878801;434.87;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750395601.878801;239.36;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750395601.878801;339.51;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750395601.878801;641.32;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750395601.878801;485.6;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750395601.878801;207.34;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750395601.878801;163.91;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750395601.878801;153.7;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750395601.878801;216.26;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750395601.878801;551.62;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750395601.878801;210.9;200;OK;True;311375
vito;https://openeo.vito.be/openeo/collections;1750395601.878801;168.42;200;OK;True;184656
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750395601.878801;2760.65;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750395601.878801;615.0;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750395601.878801;470.27;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750395601.878801;90.45;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750395601.878801;123.92;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750396201.260171;200.01;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750396201.260171;229.06;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750396201.260171;103.27;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750396201.260171;90.33;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750396201.260171;207.61;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750396201.260171;220.56;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750396201.260171;133.4;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750396201.260171;91.24;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750396201.260171;90.02;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750396201.260171;226.06;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750396201.260171;200.08;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750396201.260171;582.37;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750396201.260171;141.34;200;OK;True;3469
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750396201.260171;192.32;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750396201.260171;215.86;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750396201.260171;134.51;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750396201.260171;161.13;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750396201.260171;106.78;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750396201.260171;674.15;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750396201.260171;397.07;200;OK;True;344516
