Backends;URL;Timestamp;Response Time (ms);HTTP Code;Reason;Valid;Body Size (bytes)
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750326001.566554;189.51;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750326001.566554;371.23;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750326001.566554;714.45;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750326001.566554;421.23;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750326001.566554;184.73;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750326001.566554;181.56;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750326001.566554;157.58;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750326001.566554;220.42;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750326001.566554;583.4;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750326001.566554;242.45;200;OK;True;312769
vito;https://openeo.vito.be/openeo/collections;1750326001.566554;180.55;200;OK;True;186035
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750326001.566554;1490.57;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750326001.566554;474.11;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750326001.566554;354.06;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750326001.566554;98.86;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750326001.566554;121.47;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750326601.861623;301.89;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750326601.861623;225.14;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750326601.861623;103.85;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750326601.861623;125.63;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750326601.861623;211.78;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750326601.861623;223.75;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750326601.861623;147.97;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750326601.861623;150.29;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750326601.861623;73.3;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750326601.861623;193.97;200;OK;True;3349
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750326601.861623;203.08;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750326601.861623;611.09;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750326601.861623;136.59;200;OK;True;3487
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750326601.861623;201.37;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750326601.861623;214.44;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750326601.861623;147.98;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750326601.861623;126.47;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750326601.861623;93.06;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750326601.861623;1086.91;200;OK;True;1169130
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750326601.861623;427.2;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750326601.861623;216.06;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750326601.861623;485.56;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750326601.861623;829.72;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750326601.861623;414.24;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750326601.861623;194.06;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750326601.861623;152.57;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750326601.861623;146.36;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750326601.861623;792.11;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750326601.861623;551.56;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750326601.861623;163.72;200;OK;True;312769
vito;https://openeo.vito.be/openeo/collections;1750326601.861623;177.13;200;OK;True;186035
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750326601.861623;1749.49;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750326601.861623;483.58;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750326601.861623;427.1;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750326601.861623;87.34;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750326601.861623;113.82;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750327201.304404;156.21;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750327201.304404;217.57;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750327201.304404;106.04;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750327201.304404;93.83;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750327201.304404;207.98;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750327201.304404;223.77;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750327201.304404;161.04;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750327201.304404;117.03;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750327201.304404;89.62;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750327201.304404;217.32;200;OK;True;3349
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750327201.304404;202.26;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750327201.304404;172.6;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750327201.304404;149.68;200;OK;True;3487
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750327201.304404;207.73;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750327201.304404;213.54;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750327201.304404;104.56;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750327201.304404;144.09;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750327201.304404;118.04;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750327201.304404;1099.56;200;OK;True;1169130
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750327201.304404;418.11;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750327201.304404;251.9;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750327201.304404;541.95;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750327201.304404;585.07;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750327201.304404;406.52;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750327201.304404;183.67;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750327201.304404;151.4;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750327201.304404;145.05;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750327201.304404;226.16;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750327201.304404;520.06;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750327201.304404;212.47;200;OK;True;312769
vito;https://openeo.vito.be/openeo/collections;1750327201.304404;211.27;200;OK;True;184045
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750327201.304404;1079.97;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750327201.304404;476.18;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750327201.304404;410.93;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750327201.304404;89.41;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750327201.304404;116.91;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750327801.82482;161.49;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750327801.82482;326.21;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750327801.82482;106.83;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750327801.82482;96.33;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750327801.82482;208.45;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750327801.82482;221.61;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750327801.82482;133.15;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750327801.82482;90.53;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750327801.82482;81.87;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750327801.82482;704.91;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750327801.82482;179.49;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750327801.82482;118.9;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750327801.82482;137.84;200;OK;True;3487
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750327801.82482;197.17;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750327801.82482;214.26;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750327801.82482;138.25;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750327801.82482;672.93;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750327801.82482;102.29;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750327801.82482;1803.4;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750327801.82482;457.87;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750327801.82482;177.44;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750327801.82482;298.92;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750327801.82482;641.71;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750327801.82482;430.74;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750327801.82482;165.17;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750327801.82482;153.42;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750327801.82482;165.79;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750327801.82482;207.51;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750327801.82482;519.05;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750327801.82482;230.28;200;OK;True;312769
vito;https://openeo.vito.be/openeo/collections;1750327801.82482;217.11;200;OK;True;184045
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750327801.82482;1307.96;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750327801.82482;479.92;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750327801.82482;694.23;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750327801.82482;87.81;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750327801.82482;122.89;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750328401.340946;223.86;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750328401.340946;216.51;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750328401.340946;79.77;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750328401.340946;94.31;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750328401.340946;215.9;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750328401.340946;230.08;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750328401.340946;176.54;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750328401.340946;93.16;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750328401.340946;86.84;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750328401.340946;295.3;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750328401.340946;202.34;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750328401.340946;589.97;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750328401.340946;167.88;200;OK;True;3487
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750328401.340946;168.58;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750328401.340946;218.56;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750328401.340946;132.09;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750328401.340946;184.96;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750328401.340946;92.0;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750328401.340946;1167.39;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750328401.340946;417.93;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750328401.340946;206.52;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750328401.340946;319.49;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750328401.340946;627.78;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750328401.340946;409.74;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750328401.340946;202.8;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750328401.340946;184.46;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750328401.340946;188.7;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750328401.340946;551.73;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750328401.340946;515.71;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750328401.340946;177.25;200;OK;True;312769
vito;https://openeo.vito.be/openeo/collections;1750328401.340946;168.65;200;OK;True;184045
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750328401.340946;1128.29;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750328401.340946;582.16;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750328401.340946;851.21;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750328401.340946;88.05;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750328401.340946;144.1;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750329001.209106;182.01;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750329001.209106;217.96;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750329001.209106;104.23;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750329001.209106;91.25;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750329001.209106;208.24;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750329001.209106;216.81;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750329001.209106;137.19;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750329001.209106;106.77;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750329001.209106;103.46;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750329001.209106;232.23;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750329001.209106;202.9;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750329001.209106;582.14;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750329001.209106;139.1;200;OK;True;3487
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750329001.209106;198.0;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750329001.209106;218.27;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750329001.209106;133.97;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750329001.209106;114.03;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750329001.209106;99.36;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750329001.209106;1646.78;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750329001.209106;417.34;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750329001.209106;218.06;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750329001.209106;512.5;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750329001.209106;856.61;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750329001.209106;454.76;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750329001.209106;183.8;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750329001.209106;199.03;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750329001.209106;168.3;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750329001.209106;210.11;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750329001.209106;515.55;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750329001.209106;181.17;200;OK;True;312769
vito;https://openeo.vito.be/openeo/collections;1750329001.209106;151.07;200;OK;True;184045
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750329001.209106;1685.13;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750329001.209106;545.89;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750329001.209106;955.63;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750329001.209106;97.25;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750329001.209106;122.8;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750329602.065283;240.0;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750329602.065283;326.7;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750329602.065283;104.82;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750329602.065283;119.88;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750329602.065283;222.0;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750329602.065283;219.59;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750329602.065283;152.53;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750329602.065283;100.06;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750329602.065283;85.44;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750329602.065283;209.47;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750329602.065283;202.57;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750329602.065283;590.69;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750329602.065283;141.96;200;OK;True;3469
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750329602.065283;187.09;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750329602.065283;215.78;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750329602.065283;139.98;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750329602.065283;99.4;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750329602.065283;104.41;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750329602.065283;1163.17;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750329602.065283;415.09;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750329602.065283;237.06;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750329602.065283;359.24;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750329602.065283;818.91;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750329602.065283;442.86;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750329602.065283;188.29;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750329602.065283;226.54;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750329602.065283;221.11;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750329602.065283;222.28;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750329602.065283;643.43;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750329602.065283;223.15;200;OK;True;312769
vito;https://openeo.vito.be/openeo/collections;1750329602.065283;172.89;200;OK;True;184656
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750329602.065283;1017.2;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750329602.065283;540.95;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750329602.065283;372.95;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750329602.065283;88.92;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750329602.065283;120.24;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750330201.443418;289.5;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750330201.443418;184.19;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750330201.443418;104.6;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750330201.443418;88.84;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750330201.443418;203.19;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750330201.443418;224.1;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750330201.443418;138.46;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750330201.443418;94.68;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750330201.443418;99.4;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750330201.443418;238.03;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750330201.443418;217.8;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750330201.443418;598.59;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750330201.443418;157.08;200;OK;True;3469
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750330201.443418;198.19;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750330201.443418;217.15;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750330201.443418;134.49;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750330201.443418;117.86;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750330201.443418;94.72;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750330201.443418;683.25;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750330201.443418;409.37;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750330201.443418;216.37;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750330201.443418;351.67;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750330201.443418;735.02;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750330201.443418;485.39;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750330201.443418;184.93;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750330201.443418;153.51;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750330201.443418;143.76;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750330201.443418;497.23;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750330201.443418;597.94;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750330201.443418;288.96;200;OK;True;311375
vito;https://openeo.vito.be/openeo/collections;1750330201.443418;201.55;200;OK;True;184656
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750330201.443418;1754.02;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750330201.443418;550.07;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750330201.443418;504.68;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750330201.443418;137.78;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750330201.443418;125.57;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750330801.374125;183.61;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750330801.374125;282.03;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750330801.374125;104.83;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750330801.374125;99.03;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750330801.374125;211.16;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750330801.374125;220.98;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750330801.374125;137.35;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750330801.374125;95.13;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750330801.374125;94.08;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750330801.374125;215.84;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750330801.374125;191.73;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750330801.374125;119.61;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750330801.374125;138.92;200;OK;True;3469
