Backends;URL;Timestamp;Response Time (ms);HTTP Code;Reason;Valid;Body Size (bytes)
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750468201.944879;560.37;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750468201.944879;225.53;200;OK;True;311375
vito;https://openeo.vito.be/openeo/collections;1750468201.944879;253.34;200;OK;True;184656
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750468201.944879;1277.66;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750468201.944879;508.48;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750468201.944879;1038.66;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750468201.944879;89.07;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750468201.944879;115.33;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750468801.625849;253.63;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750468801.625849;213.22;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750468801.625849;117.57;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750468801.625849;183.02;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750468801.625849;215.81;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750468801.625849;189.51;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750468801.625849;148.66;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750468801.625849;99.93;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750468801.625849;82.8;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750468801.625849;217.9;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750468801.625849;205.34;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750468801.625849;659.87;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750468801.625849;159.9;200;OK;True;3469
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750468801.625849;180.84;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750468801.625849;216.45;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750468801.625849;134.91;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750468801.625849;119.21;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750468801.625849;115.59;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750468801.625849;1251.54;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750468801.625849;419.48;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750468801.625849;236.45;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750468801.625849;447.49;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750468801.625849;729.49;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750468801.625849;436.28;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750468801.625849;191.93;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750468801.625849;177.37;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750468801.625849;145.84;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750468801.625849;197.81;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750468801.625849;501.43;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750468801.625849;212.79;200;OK;True;311375
vito;https://openeo.vito.be/openeo/collections;1750468801.625849;190.22;200;OK;True;184656
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750468801.625849;1400.82;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750468801.625849;515.05;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750468801.625849;1217.61;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750468801.625849;142.66;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750468801.625849;150.53;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750469401.175363;227.44;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750469401.175363;214.44;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750469401.175363;119.35;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750469401.175363;137.82;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750469401.175363;201.92;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750469401.175363;222.77;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750469401.175363;151.81;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750469401.175363;95.38;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750469401.175363;115.78;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750469401.175363;197.87;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750469401.175363;202.93;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750469401.175363;664.76;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750469401.175363;168.52;200;OK;True;3469
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750469401.175363;211.8;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750469401.175363;212.99;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750469401.175363;131.73;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750469401.175363;114.98;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750469401.175363;111.52;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750469401.175363;1358.86;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750469401.175363;406.5;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750469401.175363;166.21;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750469401.175363;464.95;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750469401.175363;637.86;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750469401.175363;447.77;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750469401.175363;240.75;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750469401.175363;140.29;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750469401.175363;146.31;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750469401.175363;211.15;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750469401.175363;500.88;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750469401.175363;163.03;200;OK;True;311375
vito;https://openeo.vito.be/openeo/collections;1750469401.175363;175.96;200;OK;True;184656
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750469401.175363;1525.61;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750469401.175363;506.55;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750469401.175363;394.12;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750469401.175363;99.08;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750469401.175363;121.74;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750470001.862435;262.91;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750470001.862435;213.71;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750470001.862435;122.51;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750470001.862435;124.75;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750470001.862435;215.29;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750470001.862435;221.98;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750470001.862435;134.15;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750470001.862435;155.03;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750470001.862435;94.76;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750470001.862435;206.16;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750470001.862435;197.95;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750470001.862435;122.42;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750470001.862435;149.62;200;OK;True;3469
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750470001.862435;188.45;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750470001.862435;216.71;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750470001.862435;195.74;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750470001.862435;118.04;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750470001.862435;100.29;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750470001.862435;1679.08;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750470001.862435;418.5;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750470001.862435;303.66;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750470001.862435;656.5;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750470001.862435;900.22;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750470001.862435;430.97;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750470001.862435;189.02;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750470001.862435;162.92;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750470001.862435;158.52;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750470001.862435;421.08;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750470001.862435;503.92;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750470001.862435;159.24;200;OK;True;311375
vito;https://openeo.vito.be/openeo/collections;1750470001.862435;268.23;200;OK;True;184656
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750470001.862435;1379.13;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750470001.862435;510.75;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750470001.862435;638.51;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750470001.862435;132.85;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750470001.862435;133.03;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750470601.415101;189.98;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750470601.415101;324.28;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750470601.415101;103.68;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750470601.415101;110.51;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750470601.415101;203.97;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750470601.415101;218.83;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750470601.415101;137.22;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750470601.415101;103.46;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750470601.415101;80.4;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750470601.415101;239.58;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750470601.415101;208.97;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750470601.415101;131.96;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750470601.415101;157.01;200;OK;True;3469
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750470601.415101;185.65;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750470601.415101;218.23;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750470601.415101;126.74;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750470601.415101;169.48;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750470601.415101;98.99;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750470601.415101;1339.91;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750470601.415101;415.84;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750470601.415101;157.07;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750470601.415101;274.05;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750470601.415101;593.4;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750470601.415101;434.21;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750470601.415101;191.69;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750470601.415101;174.36;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750470601.415101;147.04;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750470601.415101;208.94;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750470601.415101;477.4;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750470601.415101;197.57;200;OK;True;311375
vito;https://openeo.vito.be/openeo/collections;1750470601.415101;170.42;200;OK;True;184656
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750470601.415101;1044.67;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750470601.415101;501.37;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750470601.415101;658.4;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750470601.415101;86.88;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750470601.415101;121.22;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750471202.047317;198.96;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750471202.047317;219.35;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750471202.047317;107.29;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750471202.047317;90.41;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750471202.047317;197.63;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750471202.047317;222.39;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750471202.047317;133.07;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750471202.047317;128.71;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750471202.047317;105.18;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750471202.047317;188.48;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750471202.047317;203.94;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750471202.047317;593.43;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750471202.047317;165.96;200;OK;True;3469
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750471202.047317;190.21;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750471202.047317;217.19;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750471202.047317;135.97;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750471202.047317;140.7;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750471202.047317;78.18;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750471202.047317;1240.96;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750471202.047317;403.18;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750471202.047317;241.0;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750471202.047317;301.36;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750471202.047317;518.55;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750471202.047317;453.25;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750471202.047317;223.58;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750471202.047317;159.49;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750471202.047317;143.6;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750471202.047317;194.05;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750471202.047317;570.22;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750471202.047317;369.54;200;OK;True;311375
vito;https://openeo.vito.be/openeo/collections;1750471202.047317;175.19;200;OK;True;184656
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750471202.047317;992.31;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750471202.047317;524.97;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750471202.047317;958.03;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750471202.047317;88.64;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750471202.047317;116.11;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750471801.526273;243.23;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750471801.526273;202.78;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750471801.526273;111.62;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750471801.526273;109.43;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750471801.526273;203.2;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750471801.526273;220.42;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750471801.526273;128.24;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750471801.526273;79.33;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750471801.526273;81.23;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750471801.526273;231.7;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750471801.526273;210.9;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750471801.526273;610.96;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750471801.526273;140.68;200;OK;True;3469
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750471801.526273;188.97;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750471801.526273;216.64;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750471801.526273;129.74;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750471801.526273;133.84;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750471801.526273;110.59;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750471801.526273;1059.23;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750471801.526273;464.62;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750471801.526273;254.52;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750471801.526273;455.35;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750471801.526273;544.75;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750471801.526273;447.73;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750471801.526273;203.15;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750471801.526273;196.82;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750471801.526273;169.63;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750471801.526273;212.67;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750471801.526273;554.25;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750471801.526273;224.48;200;OK;True;311375
vito;https://openeo.vito.be/openeo/collections;1750471801.526273;393.66;200;OK;True;184656
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750471801.526273;868.74;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750471801.526273;543.42;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750471801.526273;710.38;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750471801.526273;89.03;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750471801.526273;114.89;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750472401.831861;267.4;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750472401.831861;213.44;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750472401.831861;105.69;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750472401.831861;127.43;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750472401.831861;206.0;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750472401.831861;219.77;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750472401.831861;137.13;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750472401.831861;95.46;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750472401.831861;93.21;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750472401.831861;212.97;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750472401.831861;202.03;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750472401.831861;635.3;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750472401.831861;141.72;200;OK;True;3469
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750472401.831861;190.09;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750472401.831861;216.58;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750472401.831861;131.45;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750472401.831861;141.39;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750472401.831861;110.57;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750472401.831861;1323.79;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750472401.831861;424.86;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750472401.831861;196.76;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750472401.831861;384.07;200;OK;True;1176966
EO4EU;https://umm-api.apps.eo4eu.eu/EO/processes;1750472401.831861;569.33;200;OK;True;145158
eurac;https://openeo.eurac.edu/processes;1750472401.831861;454.54;200;;True;142214
earth-engine;https://earthengine.openeo.org/v1.0/processes;1750472401.831861;214.97;200;OK;True;145158
mundialis;https://openeo.mundialis.de/api/v1.0/processes;1750472401.831861;200.61;200;OK;True;107511
sentinel-hub;https://openeo.sentinel-hub.com/production/processes;1750472401.831861;184.36;200;OK;True;174132
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/collections;1750472401.831861;218.33;200;OK;True;39406
eodc;https://openeo.eodc.eu/openeo/1.2.0/collections;1750472401.831861;586.99;200;OK;True;157154
openeo-platform;https://openeocloud.vito.be/openeo/1.2/collections;1750472401.831861;174.55;200;OK;True;311375
vito;https://openeo.vito.be/openeo/collections;1750472401.831861;171.84;200;OK;True;184656
EO4EU;https://umm-api.apps.eo4eu.eu/EO/collections;1750472401.831861;894.35;200;OK;True;2579286
eurac;https://openeo.eurac.edu/collections;1750472401.831861;527.68;200;;True;267222
earth-engine;https://earthengine.openeo.org/v1.0/collections;1750472401.831861;726.31;200;OK;True;2579286
mundialis;https://openeo.mundialis.de/api/v1.0/collections;1750472401.831861;87.34;200;OK;True;14684
sentinel-hub;https://openeo.sentinel-hub.com/production/collections;1750472401.831861;115.55;200;OK;True;140568
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/.well-known/openeo;1750473001.179598;227.91;200;OK;True;318
eodc;https://openeo.eodc.eu/.well-known/openeo;1750473001.179598;220.04;200;OK;True;188
openeo-platform;https://openeocloud.vito.be/.well-known/openeo;1750473001.179598;102.22;200;OK;True;285
vito;https://openeo.vito.be/.well-known/openeo;1750473001.179598;98.56;200;OK;True;270
EO4EU;https://umm-api.apps.eo4eu.eu/EO/.well-known/openeo;1750473001.179598;185.53;200;OK;True;98
eurac;https://openeo.eurac.edu/.well-known/openeo;1750473001.179598;224.06;200;;True;90
earth-engine;https://earthengine.openeo.org/.well-known/openeo;1750473001.179598;174.86;200;OK;True;101
mundialis;https://openeo.mundialis.de/.well-known/openeo;1750473001.179598;95.71;200;OK;True;104
sentinel-hub;https://openeo.sentinel-hub.com/production/.well-known/openeo;1750473001.179598;75.34;200;OK;True;109
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo;1750473001.179598;216.37;200;OK;True;3331
eodc;https://openeo.eodc.eu/openeo/1.2.0;1750473001.179598;203.53;200;OK;True;3332
openeo-platform;https://openeocloud.vito.be/openeo/1.2;1750473001.179598;597.27;200;OK;True;3790
vito;https://openeo.vito.be/openeo;1750473001.179598;140.68;200;OK;True;3469
EO4EU;https://umm-api.apps.eo4eu.eu/EO;1750473001.179598;176.06;200;OK;True;2264
eurac;https://openeo.eurac.edu;1750473001.179598;219.39;200;;True;1709
earth-engine;https://earthengine.openeo.org/v1.0;1750473001.179598;133.38;200;OK;True;3765
mundialis;https://openeo.mundialis.de/api/v1.0;1750473001.179598;110.24;200;OK;True;1497
sentinel-hub;https://openeo.sentinel-hub.com/production;1750473001.179598;98.22;200;OK;True;2587
copernicus-dataspace;https://openeo.dataspace.copernicus.eu/openeo/processes;1750473001.179598;1546.6;200;OK;True;1170374
eodc;https://openeo.eodc.eu/openeo/1.2.0/processes;1750473001.179598;405.46;200;OK;True;344516
openeo-platform;https://openeocloud.vito.be/openeo/1.2/processes;1750473001.179598;260.02;200;OK;True;340380
vito;https://openeo.vito.be/openeo/processes;1750473001.179598;307.61;200;OK;True;1176966
